class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
WDMS,4764,55646,274,True,18.7328,18.6627,18.6656,18.4956,18.7111,18.6616,18.5147,18.5408,18.5795,18.7934,18.8405,18.6574,18.6545,18.6714,18.6887,18.7041,18.7199,18.7351,18.7492,18.7521,18.7826,18.7851,18.7967,18.8173,18.8252,18.8284,18.9314,18.9545,18.8787,18.8971,18.8803,18.8532,18.8726,18.8552,18.811,18.8006,18.7983,18.8023,18.7994,18.7944,18.8023,18.7731,18.7748,18.7628,18.7597,18.759,18.7763,18.7635,18.7476,18.6971,18.7068,18.7211,18.6252
WDMS,357,51813,341,True,18.0299,18.0258,18.1044,18.0712,18.18,18.1811,18.1565,18.1811,18.207,18.3414,18.3722,18.3267,18.3462,18.3695,18.3712,18.3848,18.4118,18.4169,18.4565,18.4955,18.5646,18.5683,18.5849,18.65,18.6053,18.5476,18.5371,18.5869,18.6421,18.65,18.5742,18.4611,18.5942,18.5469,18.2825,18.1953,18.1407,18.169,18.3045,18.2278,18.1354,18.0142,17.9758,17.9476,17.9379,17.9494,18.0136,17.9826,17.8693,17.7977,17.7919,17.8054,17.7423
WDMS,367,51997,356,True,18.2016,18.2063,18.256,18.1929,18.301,18.311,18.2577,18.2781,18.3062,18.4253,18.4573,18.4026,18.4085,18.4173,18.4212,18.4333,18.4709,18.498,18.4852,18.4987,18.5731,18.5323,18.5325,18.5893,18.5488,18.4798,18.4533,18.4935,18.5568,18.5655,18.4654,18.3559,18.4825,18.4247,18.2051,18.0614,17.994,18.0296,18.1914,18.1395,18.0423,17.9451,17.8298,17.8045,17.8022,17.8638,17.8678,17.8039,17.7568,17.7396,17.6936,17.6473,17.5573
WDMS,753,52233,79,True,17.475,17.3925,17.419,17.2532,17.4742,17.4062,17.2364,17.2289,17.2564,17.4655,17.494,17.3254,17.3112,17.3102,17.2719,17.2651,17.318,17.3323,17.3081,17.3108,17.4127,17.3654,17.3395,17.4454,17.3637,17.2499,17.18,17.2147,17.3003,17.3212,17.196,17.0043,17.1388,17.0461,16.7374,16.5481,16.4668,16.5108,16.6953,16.5987,16.4758,16.3431,16.2208,16.2086,16.1762,16.2123,16.2445,16.185,16.1339,16.0632,16.0474,16.0073,15.9245
WDMS,6191,56248,568,True,17.6629,17.5559,17.5546,17.3703,17.5787,17.5041,17.3282,17.326,17.3572,17.5712,17.5914,17.4151,17.4077,17.4081,17.3776,17.3639,17.4094,17.4227,17.3969,17.3983,17.501,17.4317,17.4103,17.5132,17.4236,17.3015,17.2372,17.2897,17.3698,17.3781,17.2551,17.0607,17.1951,17.1164,16.8127,16.6282,16.5481,16.5861,16.7617,16.6818,16.5597,16.4253,16.3128,16.294,16.2705,16.292,16.3236,16.2737,16.224,16.1591,16.1399,16.1116,16.0043
WDMS,4225,55455,702,True,18.9319,18.7101,18.5113,18.5339,18.4152,18.2028,17.9392,17.7779,17.7551,17.7841,17.6544,17.6949,17.708,17.5461,17.2802,17.182,17.1387,17.0703,16.9378,16.8851,17.003,16.8055,16.7362,16.8755,16.7196,16.5351,16.405,16.3924,16.5209,16.5707,16.4137,16.2245,16.3009,16.2273,16.0318,15.9219,15.8633,15.8611,15.9064,15.8634,15.7963,15.7317,15.6825,15.6603,15.6466,15.6439,15.6394,15.6227,15.5859,15.5433,15.519,15.5237,15.4352
WDMS,5299,55927,888,True,21.4834,21.3625,21.4465,21.2532,21.4053,21.4019,21.2632,21.2673,21.2276,21.3756,21.3524,21.2574,21.2486,21.2359,21.2099,21.2269,21.2418,21.2865,21.2636,21.2493,21.19,21.197,21.1676,21.2138,21.2852,21.2493,21.2651,21.3418,21.28,21.245,21.2339,21.2022,21.2818,21.2668,21.2277,21.001,20.9397,21.0306,21.17,20.9683,20.88,20.9304,20.7762,20.7082,20.7191,20.8358,20.7891,20.7241,20.7363,20.7702,20.6318,20.5437,20.3529
WDMS,2107,53786,318,True,18.665,18.5834,18.5888,18.4515,18.629,18.5633,18.4131,18.4172,18.4453,18.6393,18.6552,18.5198,18.5196,18.5397,18.472,18.4387,18.4702,18.4525,18.433,18.448,18.6062,18.4942,18.4175,18.5137,18.3804,18.2456,18.1348,18.1696,18.2795,18.312,18.1786,17.9572,18.0655,17.9834,17.6908,17.536,17.4664,17.4865,17.6,17.5397,17.4527,17.3354,17.2459,17.2295,17.197,17.2173,17.2407,17.2104,17.1829,17.1068,17.0802,17.037,16.996
WDMS,10266,58462,149,True,18.6308,18.5375,18.533,18.3874,18.5932,18.5243,18.359,18.3549,18.3891,18.5857,18.5937,18.4526,18.4541,18.4439,18.3861,18.3655,18.4046,18.4044,18.3586,18.3631,18.4772,18.3831,18.3535,18.4769,18.3638,18.2151,18.1228,18.1486,18.2677,18.3099,18.1679,17.9626,18.0677,17.9841,17.7074,17.5525,17.4812,17.5014,17.6335,17.5647,17.4523,17.3432,17.2555,17.2423,17.2191,17.2388,17.2572,17.2174,17.1675,17.1107,17.0887,17.0646,16.9742
WDMS,6440,56370,734,True,18.6817,18.6099,18.6056,18.4499,18.6443,18.573,18.4143,18.4097,18.4382,18.6308,18.6431,18.4924,18.4825,18.4759,18.4222,18.3971,18.428,18.4258,18.3654,18.3641,18.4868,18.3942,18.3629,18.484,18.3748,18.2304,18.1329,18.1593,18.2693,18.3047,18.1653,17.9549,18.0614,17.9821,17.7002,17.5388,17.4616,17.49,17.62,17.5476,17.4412,17.3351,17.2274,17.2094,17.1853,17.207,17.22,17.1735,17.1378,17.0766,17.055,17.0304,16.9262
WDMS,2798,54397,632,True,16.996,16.9062,16.8808,16.8143,16.8288,16.7833,16.708,16.6768,16.6495,16.6949,16.6579,16.5957,16.5756,16.5564,16.5059,16.4821,16.5203,16.5063,16.4637,16.4564,16.5075,16.47,16.4513,16.4923,16.4065,16.3094,16.25,16.2899,16.3317,16.3054,16.1821,16.0284,16.1992,16.1004,15.756,15.5405,15.4428,15.5393,15.7942,15.6668,15.5276,15.3354,15.1215,15.0908,15.084,15.1617,15.2462,15.1374,15.0289,14.9087,14.9062,14.8397,14.7223
WDMS,3970,55591,856,True,20.2558,20.1212,20.1049,19.8484,20.0816,19.9576,19.7234,19.7266,19.7535,20.0201,20.0479,19.7894,19.7619,19.7474,19.7568,19.7653,19.7764,19.7641,19.7728,19.7781,19.7806,19.7887,19.7882,19.8006,19.8241,19.8574,20.0295,20.0697,19.8737,19.8711,19.8638,19.8265,19.8667,19.8865,19.8079,19.7232,19.6834,19.7119,19.8737,19.8073,19.7654,19.6817,19.5193,19.5303,19.5534,19.6176,19.6587,19.6017,19.5329,19.4799,19.4903,19.4322,19.2657
WDMS,4320,55894,241,True,20.8902,20.8023,20.7985,20.5884,20.8159,20.7469,20.5658,20.5653,20.6154,20.8745,20.8988,20.6813,20.6712,20.6899,20.702,20.7027,20.6967,20.6731,20.7348,20.7561,20.6946,20.7251,20.7213,20.7362,20.6382,20.7526,20.8351,20.8705,20.7795,20.7761,20.7386,20.6936,20.7685,20.6279,20.4416,20.3626,20.3474,20.4286,20.427,20.3272,20.2702,20.2331,20.2569,20.2114,19.8742,19.8685,20.0123,20.0986,19.8244,19.4574,19.5192,19.8313,19.8687
WDMS,4323,55884,502,True,21.5649,21.4008,21.2962,21.0117,21.1833,21.0344,20.8412,20.8659,20.8688,21.0615,21.0753,20.8744,20.8483,20.8199,20.8126,20.7946,20.6296,20.4009,20.7926,20.7537,20.6948,20.697,20.7708,20.7743,20.4568,20.7234,20.8013,20.8877,20.8418,20.7244,20.6696,20.6182,20.6788,20.6141,20.3843,20.3271,20.2976,20.3723,20.3867,20.2133,20.1532,20.1843,20.1724,20.1321,19.9655,19.9584,20.0598,20.0365,19.9997,19.8891,19.7242,19.787,19.8172
WDMS,2859,54570,408,True,18.3719,18.3358,18.2181,18.1289,18.0787,18.1427,18.0389,17.8775,17.8687,17.8655,17.8741,17.8692,17.805,17.7446,17.6191,17.5551,17.5769,17.566,17.4969,17.495,17.6416,17.4618,17.3893,17.5346,17.3731,17.1599,16.9961,17.0289,17.2284,17.2332,17.0466,16.818,16.9593,16.8694,16.5418,16.3563,16.2768,16.2901,16.431,16.3687,16.2592,16.1487,16.0593,16.0351,16.0056,16.0264,16.0624,16.0215,15.9679,15.8856,15.883,15.8804,15.8131
WDMS,5206,56033,479,True,19.5724,19.4539,19.3437,19.2297,19.1492,19.0712,18.9748,18.9077,18.8355,18.8017,18.737,18.6532,18.6008,18.5448,18.5025,18.4563,18.4115,18.3751,18.3324,18.3065,18.2769,18.2429,18.2008,18.1782,18.1557,18.1356,18.164,18.1409,18.0716,18.0503,18.0277,18.0053,17.9922,17.9805,17.9655,17.9525,17.9421,17.9214,17.9044,17.8976,17.8823,17.8746,17.8806,17.874,17.8753,17.8524,17.8275,17.8315,17.8341,17.8271,17.8058,17.8154,17.7415
WDMS,4185,55469,963,True,20.2642,20.1371,20.1136,19.9333,20.1598,20.0707,19.8909,19.8946,19.9298,20.1485,20.1991,19.9879,19.9715,19.9873,19.9958,20.0063,20.0224,20.0523,20.0671,20.0278,20.0817,20.0938,20.073,20.0915,20.0773,20.0865,20.1797,20.204,20.1381,20.1658,20.0918,20.0158,20.1174,20.0979,19.9556,19.8484,19.7916,19.8243,19.9362,19.864,19.7954,19.7529,19.6839,19.648,19.6226,19.6906,19.7799,19.7228,19.6759,19.4746,19.4772,19.5299,19.4476
WDMS,3287,54941,526,True,18.5315,18.4284,18.4108,18.197,18.4198,18.3392,18.1234,18.1183,18.1587,18.4039,18.4147,18.2206,18.1968,18.1866,18.1178,18.0829,18.1247,18.142,18.0854,18.0696,18.2149,18.1197,18.092,18.2261,18.1081,17.9435,17.8356,17.8639,17.9791,18.009,17.8698,17.6317,17.7509,17.6615,17.3326,17.1504,17.0712,17.0945,17.268,17.1726,17.0388,16.9143,16.8119,16.7947,16.7785,16.8129,16.8313,16.771,16.7165,16.66,16.6564,16.6168,16.5402
WDMS,8288,57419,108,True,18.5738,18.4464,18.435,18.2156,18.4423,18.3568,18.1447,18.1345,18.1731,18.4092,18.4288,18.2281,18.2105,18.1994,18.1437,18.1085,18.1582,18.1665,18.113,18.1224,18.2441,18.1491,18.1171,18.2498,18.1419,17.9848,17.8717,17.9025,18.0322,18.0631,17.9113,17.6836,17.8124,17.7116,17.3866,17.2008,17.1189,17.1534,17.3292,17.2354,17.111,16.9865,16.8746,16.8555,16.8399,16.8714,16.8863,16.8361,16.7971,16.7315,16.7176,16.6893,16.5901
WDMS,3675,55183,768,True,21.0554,20.933,20.9403,20.7526,20.9447,20.8701,20.6344,20.6086,20.6276,20.7978,20.7623,20.6364,20.6376,20.5804,20.4675,20.415,20.3743,20.3353,20.2596,20.2252,20.3788,20.1916,20.1432,20.2629,20.1564,20.0286,19.9168,19.9108,19.9808,20.0469,19.9716,19.753,19.771,19.7074,19.4846,19.3522,19.3073,19.3161,19.3546,19.2662,19.2181,19.1377,19.0868,19.0784,19.0428,19.0583,19.0448,19.0149,18.9893,18.9724,18.9593,18.911,18.8457
WDMS,1593,52991,199,True,18.1656,18.1181,18.1554,18.045,18.1893,18.1624,18.0663,18.0754,18.1286,18.3055,18.3099,18.1739,18.1881,18.2032,18.1878,18.1799,18.2263,18.2348,18.2244,18.2311,18.3145,18.2705,18.2662,18.3366,18.2966,18.195,18.1555,18.1926,18.2473,18.2652,18.1749,18.0164,18.1246,18.0704,17.8532,17.704,17.6281,17.6565,17.773,17.7616,17.6585,17.5246,17.4058,17.4063,17.376,17.3995,17.4168,17.3631,17.3451,17.3436,17.2808,17.241,17.1347
WDMS,10227,58224,620,True,18.2123,18.1683,18.1846,18.0635,18.2247,18.1876,18.0832,18.0933,18.1246,18.2927,18.3116,18.1848,18.1827,18.1897,18.172,18.1704,18.207,18.2129,18.2032,18.2108,18.2972,18.261,18.2503,18.3342,18.2762,18.1781,18.1298,18.1637,18.232,18.24,18.1365,17.981,18.0875,18.0374,17.7877,17.6291,17.5611,17.5895,17.7383,17.6735,17.5707,17.4577,17.3432,17.3267,17.3074,17.3336,17.3504,17.3068,17.2616,17.1955,17.1773,17.1406,17.0399
WDMS,989,52468,350,True,18.2459,18.0901,18.0816,17.8629,18.081,18.0265,17.8602,17.8799,17.9044,18.1244,18.17,17.9832,17.9836,18.0076,18.0053,18.0078,18.0404,18.0587,18.0492,18.0657,18.134,18.1284,18.126,18.1553,18.1475,18.1198,18.1811,18.2202,18.1748,18.1726,18.1313,18.0282,18.1141,18.0851,17.9051,17.7879,17.7401,17.7606,17.9054,17.8566,17.7742,17.6755,17.5501,17.5548,17.5303,17.5828,17.6298,17.5848,17.5312,17.4594,17.4957,17.4579,17.3428
WDMS,3656,55241,366,True,19.8294,19.6152,19.4105,19.4388,19.3116,19.0744,18.8139,18.6516,18.6206,18.6566,18.5249,18.5276,18.5322,18.3967,18.1371,18.0188,17.9597,17.8903,17.7517,17.6835,17.7888,17.5949,17.531,17.6627,17.5158,17.3266,17.1814,17.1497,17.2733,17.3403,17.1892,16.9839,17.0334,16.9612,16.7618,16.6563,16.5949,16.5851,16.6236,16.5796,16.5138,16.4525,16.4009,16.3838,16.3596,16.3572,16.3572,16.3362,16.3097,16.2682,16.2342,16.221,16.152
WDMS,2822,54389,62,True,19.9467,19.7011,19.574,19.4676,19.5199,19.2999,18.9858,18.8477,18.8191,18.919,18.803,18.7278,18.709,18.5855,18.3518,18.2352,18.196,18.1361,18.0009,17.9345,18.0667,17.8735,17.7954,17.9365,17.7608,17.5572,17.4064,17.3868,17.5175,17.5759,17.411,17.1797,17.251,17.1624,16.9197,16.7944,16.7235,16.721,16.7807,16.7193,16.6401,16.562,16.5077,16.4858,16.4491,16.4581,16.4615,16.4252,16.3899,16.3367,16.3177,16.3028,16.2395
WDMS,1810,53794,554,True,19.4486,19.4138,19.3763,19.4065,19.3957,19.371,19.2363,18.9281,19.0097,19.2706,19.2973,19.3707,19.3709,19.3013,19.2516,19.2463,19.284,19.2983,19.2733,19.3285,19.3828,19.4073,19.3985,19.4106,19.4708,19.389,19.4233,19.4289,19.3643,19.356,19.3596,19.3183,19.2251,19.1592,19.2197,19.2008,19.1494,19.15,19.1901,19.253,19.1476,18.9153,18.8648,18.8935,18.9439,19.2911,19.1881,19.1257,19.1121,19.2195,19.224,19.0817,19.0877
WDMS,2287,53705,157,True,18.8799,18.7547,18.7229,18.5855,18.7251,18.592,18.3433,18.2626,18.2626,18.3814,18.3288,18.2205,18.2132,18.1205,17.9497,17.8614,17.8409,17.806,17.6854,17.637,17.8021,17.6429,17.5938,17.7268,17.5654,17.3976,17.2541,17.17,17.2765,17.4047,17.2967,17.0332,17.0067,16.9005,16.6795,16.5788,16.5193,16.4963,16.5216,16.4474,16.3886,16.3138,16.2431,16.2205,16.1785,16.1788,16.1668,16.1333,16.112,16.0594,16.0299,16.0129,15.9641
WDMS,1196,52733,26,True,18.2705,18.46,18.5476,18.8046,18.4082,18.3778,18.5363,18.5613,18.5662,18.0907,18.0277,18.4381,18.3941,18.3128,18.2607,18.2126,18.2482,18.2476,18.1897,18.0274,18.042,18.1136,18.0222,18.0911,17.9551,17.7723,17.0913,17.0599,17.7159,17.7753,17.6092,17.3602,17.4791,17.461,17.1574,16.9425,16.8459,16.8692,17.0092,16.9623,16.8698,16.7351,16.5983,16.575,16.5666,16.5924,16.5342,16.5019,16.4675,16.4237,16.4157,16.3643,16.3035
WDMS,4380,55857,382,True,20.0816,19.8901,19.8414,19.5717,19.8036,19.6896,19.451,19.4538,19.4939,19.7614,19.8285,19.5511,19.511,19.5261,19.5402,19.5599,19.5919,19.5962,19.634,19.6481,19.6716,19.6894,19.7254,19.7482,19.7725,19.8256,19.9752,20.0279,19.8896,19.8933,19.8392,19.8057,19.8831,19.8553,19.7379,19.6587,19.6571,19.7196,19.8119,19.7044,19.67,19.5981,19.4994,19.4947,19.4471,19.4628,19.5447,19.4302,19.3136,19.3241,19.2641,19.2013,19.1255
WDMS,3964,55648,904,True,21.8326,21.6798,21.5654,21.4141,21.5657,21.4851,21.2864,21.3041,21.3624,21.6571,21.6329,21.3944,21.3628,21.3498,21.3885,21.3616,21.3781,21.4653,21.4441,21.4415,21.4079,21.4615,21.6501,21.6201,21.481,21.5467,21.7571,21.7206,21.637,21.5087,21.45,21.6306,21.7158,21.622,21.3733,21.322,21.2154,21.2843,21.5044,21.3155,21.196,21.3486,21.2086,21.1565,20.9205,21.0489,21.1982,21.1727,20.9627,20.983,20.9939,20.9472,20.963
WDMS,3851,55302,260,True,21.5279,21.3748,21.4034,21.1854,21.4062,21.3824,21.1833,21.1992,21.2574,21.539,21.5667,21.3063,21.3361,21.3632,21.338,21.3463,21.4528,21.4401,21.4462,21.465,21.5494,21.4693,21.4286,21.5569,21.5313,21.4772,21.6396,21.6864,21.5398,21.5752,21.5349,21.4836,21.5909,21.5551,21.5429,21.3112,21.2406,21.3386,21.4335,21.5071,21.4756,21.2134,21.0198,20.9506,21.0675,21.3462,21.1853,21.095,21.0217,21.2699,21.2608,21.03,20.7867
WDMS,1500,53730,35,True,17.6138,17.3937,17.3378,17.2111,17.2697,17.2207,17.1336,17.0953,17.064,17.1284,17.1295,17.0352,17.0225,17.0198,17.0153,17.0166,17.0055,16.9999,16.9904,16.9874,16.9871,16.983,16.9781,16.9753,16.974,16.9826,17.0435,17.0498,16.9848,16.9882,16.9878,16.9885,16.9904,16.9937,17.0016,17.0036,17.0,16.9967,17.0231,17.0312,17.0309,17.0436,17.0485,17.0564,17.0618,17.0649,17.0764,17.0937,17.1046,17.0998,17.0535,17.0998,17.0352
WDMS,352,51789,45,False,17.2039,17.1756,17.2072,17.1045,17.3033,17.2842,17.196,17.2278,17.2701,17.4716,17.5231,17.4029,17.4283,17.4556,17.4437,17.4628,17.5073,17.5273,17.5266,17.5499,17.6366,17.6196,17.953,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486,19.9486
WDMS,352,51694,59,True,17.2788,17.2277,17.263,17.1617,17.3513,17.3182,17.2249,17.241,17.2806,17.4736,17.5162,17.3981,17.4181,17.439,17.4375,17.4506,17.4921,17.5322,17.5318,17.5556,17.6155,17.5912,17.6004,17.6766,17.6439,17.5795,17.5916,17.63,17.6622,17.6902,17.6172,17.4963,17.59,17.5342,17.3302,17.2187,17.1649,17.2053,17.3273,17.252,17.1739,17.0813,17.0083,16.9942,16.9884,16.9927,17.0222,16.9674,16.9181,16.8983,16.8903,16.8458,16.7631
WDMS,6262,56267,222,True,21.2762,21.171,21.1532,20.9326,21.1839,21.0713,20.9107,20.9239,20.9937,21.2421,21.3352,21.1215,21.1076,21.1327,21.1377,21.1515,21.1716,21.2063,21.2527,21.2298,21.3274,21.3149,21.33,21.3688,21.3952,21.4138,21.4776,21.4704,21.3865,21.5029,21.4247,21.3458,21.4424,21.4867,21.4235,21.3459,21.2794,21.2017,21.4619,21.5289,21.4201,21.2175,21.1087,21.0162,21.0687,21.1398,21.1331,21.3019,21.2589,21.2892,21.2219,21.2306,21.0069
WDMS,3257,54888,117,True,19.2046,19.0834,19.0582,18.9644,19.0066,18.9768,18.904,18.8891,18.8607,18.9084,18.9099,18.8366,18.825,18.8254,18.7983,18.7904,18.7775,18.7692,18.7569,18.7456,18.7415,18.748,18.7545,18.7507,18.7484,18.7425,18.7915,18.8052,18.7393,18.7412,18.7399,18.7385,18.7336,18.7342,18.7323,18.7314,18.7172,18.7122,18.7182,18.7091,18.7131,18.7293,18.7248,18.7312,18.7214,18.7238,18.7324,18.7303,18.7236,18.7634,18.7257,18.7189,18.6568
WDMS,346,51693,263,True,17.7741,17.7668,17.7598,17.7821,17.68,17.6677,17.692,17.6903,17.6831,17.5841,17.5564,17.6471,17.6374,17.597,17.5743,17.5678,17.5615,17.5565,17.521,17.4757,17.4742,17.4738,17.4499,17.4559,17.4171,17.3751,17.1776,17.1407,17.3276,17.3503,17.3167,17.2613,17.2711,17.2549,17.1873,17.1551,17.1415,17.1298,17.1376,17.1188,17.0932,17.0575,17.0483,17.028,17.0226,17.0011,16.9618,16.9591,16.9402,16.9108,16.9454,16.9369,16.8949
WDMS,3675,55183,856,True,19.461,19.2996,19.2413,19.0728,19.2126,19.0639,18.7951,18.7212,18.7289,18.8911,18.8245,18.6877,18.6452,18.5782,18.4165,18.3219,18.3298,18.3058,18.1864,18.142,18.3239,18.1459,18.0607,18.2408,18.044,17.8176,17.6487,17.6333,17.7925,17.8525,17.6635,17.3895,17.475,17.3795,17.0773,16.9041,16.8228,16.8257,16.9315,16.8552,16.7554,16.651,16.5568,16.5319,16.5019,16.5117,16.52,16.4777,16.4346,16.3606,16.3411,16.3231,16.2413
WDMS,5774,56002,102,True,21.9448,21.7919,21.8197,21.5042,21.7382,21.6042,21.3894,21.3897,21.432,21.754,21.7487,21.5065,21.4539,21.5065,21.4952,21.4399,21.5344,21.656,21.685,21.6624,21.7353,21.722,21.7039,21.657,21.7114,21.8114,21.9171,21.9968,21.8004,21.7537,21.5649,21.6706,21.7056,21.7636,21.7064,21.5602,21.4095,21.4304,21.6389,22.0958,21.9178,21.6253,21.3186,21.2069,21.4401,21.5725,21.7634,21.7208,21.4557,21.4321,21.2712,21.3571,21.1203
WDMS,5700,56245,371,True,20.3636,20.2072,20.1676,19.953,20.2215,20.1467,19.9608,19.9767,20.0297,20.3121,20.3739,20.1225,20.136,20.1586,20.1678,20.1995,20.2324,20.2838,20.251,20.2695,20.3398,20.3387,20.3654,20.41,20.391,20.4467,20.6466,20.6727,20.5217,20.4777,20.4792,20.4866,20.5706,20.5116,20.417,20.4087,20.4411,20.4766,20.5574,20.4772,20.4484,20.325,20.3862,20.306,20.3429,20.2992,20.4391,20.3781,20.3892,20.2376,20.1133,20.0775,20.1095
WDMS,4458,55536,140,True,21.0073,20.9175,20.9098,20.7467,20.9728,20.8927,20.682,20.6714,20.6836,20.9127,20.8909,20.7188,20.7188,20.7301,20.6699,20.6197,20.6663,20.6208,20.5757,20.5893,20.6887,20.6458,20.6671,20.827,20.6636,20.5485,20.4633,20.5207,20.5307,20.6756,20.5254,20.3488,20.4405,20.3944,20.1698,19.9516,19.8774,19.8813,20.0391,19.9158,19.8514,19.6655,19.5812,19.5667,19.5653,19.5715,19.5913,19.5179,19.5014,19.485,19.4437,19.4013,19.3484
WDMS,6796,56453,15,True,21.6713,21.5024,21.3093,21.1803,21.1704,20.9319,20.6348,20.4865,20.4861,20.5452,20.4456,20.4595,20.5218,20.3587,20.1132,20.0502,19.9445,19.7709,19.7685,19.7207,19.8509,19.6831,19.5966,19.707,19.588,19.423,19.3536,19.3241,19.3939,19.4341,19.2974,19.1468,19.2017,19.1252,18.966,18.9063,18.8546,18.8563,18.8758,18.8366,18.7581,18.7044,18.724,18.6842,18.6073,18.5736,18.6225,18.6387,18.6306,18.5996,18.5149,18.5248,18.5
WDMS,3670,55480,548,True,21.0324,20.8672,20.8308,20.6522,20.8253,20.6974,20.4226,20.3389,20.3314,20.4751,20.4409,20.3202,20.3861,20.2701,20.1008,20.0301,19.9436,19.8566,19.7491,19.7162,19.7422,19.5624,19.5836,19.5571,19.5704,19.5455,19.3958,19.2977,19.3358,19.5228,19.5464,19.329,19.1582,19.1063,19.0491,18.9943,18.9594,18.9183,18.8557,18.8098,18.9102,18.8777,18.8988,18.8438,18.7631,18.7059,18.6789,18.65,18.6151,18.5448,18.5163,18.4997,18.5093
WDMS,4460,55533,316,True,21.4316,21.3624,21.3736,21.1942,21.3887,21.3181,21.1571,21.1767,21.1999,21.3996,21.3982,21.178,21.1747,21.1562,21.1382,21.1585,21.1483,21.0601,21.1239,21.1711,21.2593,21.2337,21.2281,21.3324,21.3553,21.1939,21.293,21.3915,21.3485,21.2828,21.2113,21.143,21.1825,21.1189,20.7566,20.6171,20.6872,20.7473,20.8755,20.7481,20.6394,20.5406,20.4195,20.3296,20.2311,20.2375,20.3163,20.3385,20.2494,20.1565,20.1389,20.1762,20.0236
WDMS,4977,56047,380,True,21.0134,20.8973,20.8532,20.5947,20.8447,20.711,20.477,20.4724,20.5045,20.792,20.8343,20.599,20.5551,20.5515,20.55,20.5418,20.5941,20.5883,20.628,20.6069,20.6619,20.6947,20.6987,20.7082,20.7731,20.8021,20.991,21.0194,20.8131,20.8319,20.788,20.7758,20.8393,20.7804,20.6227,20.6145,20.5937,20.5869,20.7504,20.6071,20.522,20.5165,20.512,20.5884,20.5749,20.4183,20.5192,20.5242,20.5492,20.6751,20.4922,20.4143,20.4437
WDMS,418,51884,443,True,18.6564,18.8029,18.7109,18.3988,18.4351,18.6439,18.6511,18.6855,18.6754,18.665,18.6847,18.6863,18.6444,18.4777,18.5153,18.6623,18.6913,18.6871,18.6361,18.664,18.6999,18.7215,18.7289,18.7081,18.6379,18.6161,18.6302,18.6125,18.5648,18.5678,18.566,18.5561,18.5703,18.5863,18.6242,18.5588,18.5237,18.4719,18.2986,18.418,18.5019,18.5129,18.4898,18.4865,18.5331,18.5465,18.5321,18.555,18.4972,18.4406,18.4397,18.4808,18.4433
WDMS,418,51817,449,True,18.6926,18.8362,18.7178,18.4,18.451,18.6635,18.6604,18.6873,18.692,18.6668,18.6846,18.6949,18.6266,18.475,18.5004,18.656,18.674,18.6691,18.6255,18.6535,18.6762,18.6981,18.6848,18.6589,18.6106,18.5847,18.5968,18.5617,18.5304,18.5249,18.5139,18.5176,18.5369,18.5424,18.5382,18.523,18.475,18.411,18.2306,18.3531,18.4494,18.4445,18.423,18.4375,18.4689,18.492,18.5248,18.5037,18.4676,18.3042,18.335,18.4214,18.4157
WDMS,6754,56414,650,True,17.4327,17.3605,17.3672,17.2273,17.4141,17.3449,17.1813,17.1682,17.2019,17.3904,17.3863,17.2492,17.2307,17.2139,17.1282,17.092,17.1356,17.1321,17.0676,17.0512,17.1968,17.0868,17.0339,17.1789,17.0366,16.8468,16.7167,16.7428,16.888,16.9219,16.747,16.5068,16.6334,16.5412,16.2352,16.0586,15.9747,15.9975,16.1401,16.0738,15.9704,15.8569,15.7502,15.726,15.7128,15.7337,15.755,15.712,15.6598,15.5996,15.5818,15.5601,15.4666
WDMS,7456,56727,112,True,18.2953,18.0882,17.9552,17.9044,17.8542,17.6838,17.4892,17.3909,17.3788,17.4082,17.3736,17.4107,17.4927,17.3921,17.1622,17.1017,17.0468,16.9961,16.9157,16.8644,16.8952,16.8118,16.8016,16.8335,16.7727,16.7043,16.6373,16.6125,16.6482,16.6477,16.5985,16.524,16.5454,16.5166,16.4232,16.3583,16.3131,16.3113,16.3494,16.3137,16.2776,16.2395,16.1915,16.1759,16.1717,16.1796,16.182,16.1709,16.1403,16.109,16.0835,16.0768,15.9965
WDMS,2926,54625,70,True,18.4187,18.2064,18.0903,18.0552,18.0076,17.8404,17.6318,17.5149,17.4873,17.5091,17.4663,17.5039,17.5822,17.474,17.2285,17.1653,17.0937,17.0301,16.954,16.9011,16.927,16.8334,16.8184,16.8452,16.7753,16.6991,16.6313,16.603,16.6272,16.6246,16.5745,16.4961,16.5142,16.4865,16.3841,16.315,16.2757,16.273,16.3005,16.2648,16.2291,16.1838,16.1409,16.1222,16.1119,16.1198,16.1239,16.1044,16.0738,16.0281,16.0172,16.0141,15.951
